Date,Close,High,Low,Open,Volume
29-04-20,69.82604218,70.2968401,68.89415556,69.09800506,137280800
30-04-20,71.29909515,71.47625351,69.9764989,70.36720858,183064000
01-05-20,70.15122986,72.56103088,69.36980308,69.46687321,240616800
04-05-20,71.14377594,71.27239551,69.48385248,70.17548911,133568000
05-05-20,72.21157074,73.04638719,71.45926427,71.60487317,147751200
06-05-20,72.95658875,73.58997738,72.52947134,72.91533006,142333600
07-05-20,73.71133423,74.05837091,73.28179496,73.58514379,115215200
08-05-20,75.46578217,75.51931637,74.04470106,74.37320609,133838400
11-05-20,76.65325165,77.14965159,74.76252677,74.97179953,145946400
12-05-20,75.77724457,77.79206582,75.6555766,77.33945712,162301200
13-05-20,74.86229706,76.88198972,73.78188494,75.95730874,200622400
14-05-20,75.32223511,75.38306911,73.37311117,74.0982552,158929200
15-05-20,74.87689972,74.92313414,73.05188018,73.08595077,166348400
18-05-20,76.64108276,77.01582218,75.51200791,76.20551679,135178400
19-05-20,76.19821167,77.50735265,76.16657681,76.65811269,101729600
20-05-20,77.68014526,77.75070735,77.02069943,77.05963408,111504800
21-05-20,77.1009903,78.08406952,76.86251841,77.54142773,102688800
22-05-20,77.59740448,77.68013781,76.73599314,76.83819008,81803200
26-05-20,77.07180023,78.89924822,77.01583029,78.71918199,125522000
27-05-20,77.40762329,77.5536264,76.18607906,76.92825843,112945200
28-05-20,77.44167328,78.70458757,76.80413422,77.08153337,133560800
29-05-20,77.36624146,78.14734787,77.00853727,77.68501099,153532400
01-06-20,78.31768036,78.43934834,77.18859794,77.32000144,80791200
02-06-20,78.68025208,78.70458716,77.60713955,78.0500128,87642800
03-06-20,79.11338043,79.37618741,78.42717129,79.00144798,104491200
04-06-20,78.43206787,79.23507377,78.05732832,78.93577522,87560400
05-06-20,80.66586304,80.72669702,78.65347751,78.68267664,137250400
08-06-20,81.14281464,81.17688524,79.64873557,80.36170821,95654400
09-06-20,83.70513916,84.09934225,80.78997895,80.82161381,147712400
10-06-20,85.85865021,86.32828678,84.21613265,84.6565701,166651600
11-06-20,81.73654175,85.42551553,81.63434481,84.99967763,201662400
12-06-20,82.44221497,84.63223846,81.32773961,83.88276702,200146000
15-06-20,83.46179199,84.11636627,80.92866396,81.0917023,138808800
16-06-20,85.67371368,85.94625617,83.88276475,85.52284659,165428800
17-06-20,85.55448914,86.48159855,85.43282116,86.42076456,114406400
18-06-20,85.58855438,86.0070925,84.97777879,85.5106851,96820400
19-06-20,85.09941864,86.76383506,83.98737196,86.29663436,264476000
22-06-20,87.32597351,87.46954083,85.44741963,85.49365406,135445200
23-06-20,89.18993378,90.6134507,88.15332016,88.57429406,212155600
24-06-20,87.61555481,89.73988065,87.24081531,88.81763518,192623200
25-06-20,88.77869415,88.8176288,87.00964433,87.7712871,137522400
26-06-20,86.05090332,88.8955015,85.90246451,88.67406487,205256800
29-06-20,88.03408813,88.12899273,85.47906041,85.95843258,130646000
30-06-20,88.76895905,89.05610113,87.60094936,87.62041297,140223200
01-07-20,88.60105133,89.39189319,88.5523886,88.84682302,110737200
02-07-20,88.60105133,90.14867187,88.48669056,89.51113286,114041600
06-07-20,90.97116089,91.44079756,90.00268098,90.03431585,118655600
07-07-20,90.68886566,92.1318459,90.57693322,91.35073967,112424400
08-07-20,92.80104065,92.83267551,91.58192502,91.66952984,117092000
09-07-20,93.20009613,93.75003028,92.14888314,93.69649608,125642800
10-07-20,93.36312103,93.4215267,92.18051206,92.79371589,90257200
13-07-20,92.93242645,97.29057388,92.71828964,94.67227688,191649200
14-07-20,94.47031403,94.66254407,91.37508059,92.31191801,170989200
15-07-20,95.12003326,96.60194849,93.91795293,96.35131273,153198000
16-07-20,93.9495697,94.80854525,93.34852965,93.98850434,110577600
17-07-20,93.75976563,94.55790717,93.2852576,94.40217604,92186800
20-07-20,95.73566437,95.87436765,93.50184205,93.84738238,90318000
21-07-20,94.41435242,96.60437606,94.16371668,96.5289425,103433200
22-07-20,94.67958069,95.36335409,94.02744215,94.11503952,89001600
23-07-20,90.3700943,94.4897696,89.55735323,94.41190033,197004400
24-07-20,90.14624786,90.49178823,86.76874317,88.56213563,185438800
27-07-20,92.28272247,92.37519132,90.98818087,91.21204579,121214000
28-07-20,90.76675415,92.02966845,90.76188268,91.85203052,103625600
29-07-20,92.5065918,92.69152949,91.21447855,91.25097746,90329200
30-07-20,93.62594604,93.73057873,91.26802001,91.67682264,158130000
31-07-20,103.4275131,103.5783802,98.13738458,100.1424778,374336800
03-08-20,106.0336456,108.6616711,105.0165031,105.3158016,308151200
04-08-20,106.7417603,107.8367721,105.4983096,106.2234534,173071600
05-08-20,107.1286392,107.4498444,105.9946929,106.4619012,121776800
06-08-20,110.8662872,111.3626946,106.8707151,107.4620197,202428800
07-08-20,108.3456573,110.8443478,107.5460767,110.3860502,198045600
10-08-20,109.9204407,110.9418572,107.2608581,109.7961132,212403600
11-08-20,106.6514206,109.681538,106.3905799,109.1818029,187902400
12-08-20,110.1959,110.4543005,107.5509434,107.7459602,165598000
13-08-20,112.1461105,113.1529012,111.090562,111.5805515,210082000
14-08-20,112.0461655,112.1363609,110.230041,111.9705959,165565200
17-08-20,111.7536163,113.1967656,111.124681,113.1723866,119561600
18-08-20,112.684845,113.1114507,111.1685662,111.5049764,105633600
19-08-20,112.8262329,114.2450033,112.7311647,113.0943865,145538000
20-08-20,115.3298264,115.4444008,112.8506341,112.8677001,126907200
21-08-20,121.2730179,121.7581271,116.2805103,116.292696,338054800
24-08-20,122.7234955,125.5781026,120.8513076,125.4927725,345937600
25-08-20,121.7166748,122.0628381,119.9883135,121.5923548,211495600
26-08-20,123.3719406,123.8302383,121.9677959,123.0379705,163022400
27-08-20,121.8970947,124.3104626,120.7489106,123.9764925,155552400
28-08-20,121.6996155,123.2938963,121.4753395,122.8746036,187630000
31-08-20,125.8267365,127.7379366,122.8624428,124.4031006,225702700
01-09-20,130.8387146,131.4432858,127.2796109,129.4540765,151948100
02-09-20,128.1279602,134.5441113,123.837532,134.1638234,200119000
03-09-20,117.8699417,125.6317274,117.4994068,123.7497938,257599600
04-09-20,117.9479446,120.6197131,108.1287005,117.0801073,332607200
08-09-20,110.010643,116.0270006,109.8741298,111.1125019,231366600
09-09-20,114.3985825,116.1732618,112.3898815,114.3400789,176940500
10-09-20,110.6639709,117.4994162,109.6986251,117.362903,182274400
11-09-20,109.2110672,112.3606396,107.2608696,111.7170709,180860300
14-09-20,112.4873962,113.0432022,109.9911457,111.8633336,140150100
15-09-20,112.6628952,115.8709705,110.7809546,115.3834212,184642000
16-09-20,109.3378296,113.1114648,109.2500743,112.3606419,154679000
17-09-20,107.5923996,109.406084,106.0029912,106.9878431,178011000
18-09-20,104.1795425,108.1189422,103.4482185,107.650899,287104900
21-09-20,107.3388748,107.4461363,100.5326821,101.9368267,195713800
22-09-20,109.0257874,110.049644,106.4417817,109.8741259,183055400
23-09-20,104.4525909,109.3183321,104.1113004,108.8405357,150718700
24-09-20,105.5251846,107.5046338,102.3853656,102.5511306,167743300
25-09-20,109.4840851,109.6401045,104.9888793,105.7299564,149981400
28-09-20,112.0973282,112.4483643,109.9716131,112.1460861,137672400
29-09-20,111.2490082,112.4386298,110.7419601,111.6975601,99382200
30-09-20,112.9261856,114.3400833,110.7907244,110.9564894,142675200
01-10-20,113.8817673,114.7886093,112.9456735,114.7105996,116120400
02-10-20,110.2056427,112.4971304,109.4255683,110.0788826,144712000
05-10-20,113.5990067,113.745273,110.7224683,111.0735044,106243800
06-10-20,110.3421631,113.2284541,109.4548198,112.818907,161498200
07-10-20,112.2143631,112.6726607,111.2880148,111.7658186,96849000
08-10-20,112.1070862,113.5014775,111.736544,113.3552112,83477200
09-10-20,114.0572968,114.0865485,112.0583414,112.4093776,100506900
12-10-20,121.3022919,122.0628677,116.3097833,117.0703592,240226800
13-10-20,118.0844498,122.267624,116.6705596,122.1506095,262330500
14-10-20,118.1722336,119.9664119,116.6413287,117.9869624,150712000
15-10-20,117.7041931,118.1819895,115.2079422,115.7637483,112559200
16-10-20,116.0562592,118.5232654,115.8514893,118.2599846,115393800
19-10-20,113.0919495,117.4213826,112.7799182,116.9728381,120639300
20-10-20,114.5838547,116.017251,112.7506643,113.3064703,124423700
21-10-20,113.9598007,115.753979,113.5502536,113.7647765,89946000
22-10-20,112.8676834,115.1006605,111.7365653,114.5253484,101988000
23-10-20,112.175354,113.6477551,111.4342769,113.4917357,82572600
26-10-20,112.1851044,113.6477524,110.0691346,111.1710009,111850700
27-10-20,113.6965179,114.3595854,111.6878168,112.6141577,92276800
28-10-20,108.4309769,112.5556478,108.3334685,112.185113,143937800
29-10-20,112.4483948,114.0183045,109.4060838,109.5718563,146129200
30-10-20,106.1492386,109.2012947,105.0376267,108.2944526,190272600
02-11-20,106.0614853,107.9239274,104.6475951,106.3930227,122866900
03-11-20,107.6899033,108.7137524,106.0224854,106.9293275,107624400
04-11-20,112.0876007,112.7116633,109.5523454,111.2977731,138235500
05-11-20,116.0660095,116.6413217,113.9598,115.012901,126387100
06-11-20,115.9341507,116.4323037,113.433586,115.572739,114457900
09-11-20,113.6191864,119.1575339,113.3554588,117.702132,154515300
10-11-20,113.2773056,114.8596862,111.4800245,112.8670593,138023400
11-11-20,116.7155685,116.8523173,113.7363907,114.4689765,112295000
12-11-20,116.4420547,117.7314053,115.8169155,116.8425385,103162300
13-11-20,116.4908981,116.8913744,115.1331732,116.666719,81581900
16-11-20,117.5067673,118.1807412,115.4066865,116.1588046,91183000
17-11-20,116.6178894,117.868168,116.1978733,116.7741779,74271000
18-11-20,115.2894669,117.0379058,115.2601646,115.8560017,76322100
19-11-20,115.8853073,116.2955536,114.0977961,114.8596842,74113000
20-11-20,114.6154785,116.0122756,114.5666439,115.8852968,73604300
23-11-20,111.2065048,114.888973,111.1088282,114.459187,127959300
24-11-20,112.4958725,113.1600839,109.9757756,111.2651337,113874200
25-11-20,113.3358994,114.0391829,112.4958671,112.8670486,76499200
27-11-20,113.8828812,114.7619855,113.521477,113.8633488,46691300
30-11-20,116.2857819,118.1611996,114.097787,114.2540756,169410200
01-12-20,119.8705673,120.6031531,117.2234917,118.2002727,127728200
02-12-20,120.2222214,120.5054888,118.0830683,119.1868283,89004200
03-12-20,120.0854721,120.9059647,119.3724186,120.6519995,78967600
04-12-20,119.4114914,120.0073285,118.6984379,119.7533633,78260400
07-12-20,120.8766479,121.6776081,119.4114765,119.4700809,86712000
08-12-20,121.4920273,122.0781019,120.2319788,121.4822648,82225500
09-12-20,118.9523849,123.0255598,118.190497,121.6385326,115089200
10-12-20,120.3784943,120.9938711,117.3602444,117.7021163,81312200
11-12-20,119.5677719,119.9096438,117.7509586,119.5873043,86939800
14-12-20,118.9523849,120.4859308,118.7179596,119.753345,79184500
15-12-20,124.9107513,124.9302911,121.2478226,121.4529457,157243700
16-12-20,124.8423843,125.3893793,123.621408,124.4516779,98208600
17-12-20,125.7117233,126.5712955,125.0670442,125.9070766,94359800
18-12-20,123.7190933,126.1024415,123.1916307,125.9656928,192541500
21-12-20,125.2526321,125.3307764,120.5836198,122.1171658,121251600
22-12-20,128.8179016,131.2891567,126.6396689,128.5541665,168904800
23-12-20,127.9192429,129.3550972,127.7434145,129.091377,88223700
24-12-20,128.9058075,130.3612168,128.0560127,128.2709057,54930100
28-12-20,133.5162201,134.1511219,130.4100482,130.8789139,124486200
29-12-20,131.7384338,135.5674131,131.2207412,134.8446048,121047300
30-12-20,130.6151733,132.8324707,130.3025962,132.4319868,96452100
31-12-20,129.6090851,131.6114893,128.6616062,130.9668102,99116600
04-01-21,126.4052429,130.5077205,123.8167716,130.4198137,143301900
05-01-21,127.9680557,128.6811165,125.4479593,125.8972851,97664900
06-01-21,123.6604691,128.0071488,123.445576,124.7544664,155088000
07-01-21,127.8801498,128.5736708,124.8912028,125.3795932,109578200
08-01-21,128.9839325,129.5504673,127.2061839,129.3550991,105158200
11-01-21,125.985199,127.1475707,125.5163483,126.1903295,100384500
12-01-21,125.8094101,126.6787447,123.9144524,125.5163728,91951100
13-01-21,127.8508606,128.3978556,125.5065922,125.7703124,88636800
14-01-21,125.9168625,127.9583315,125.7703364,127.7629783,90221800
15-01-21,124.1879425,127.1964299,124.0511938,125.7898628,111598500
19-01-21,124.8619385,125.7215107,123.9926038,124.8130964,90757300
20-01-21,128.964386,129.4137118,125.5651925,125.672639,104319500
21-01-21,133.6920166,136.4270065,130.488176,130.6933065,120150900
22-01-21,135.8409271,136.602815,131.8849615,133.1157001,114459400
25-01-21,139.601532,141.7211449,133.3696647,139.7480581,157611700
26-01-21,139.835968,140.9494977,138.0875217,140.265754,98390600
27-01-21,138.7615356,140.9495309,137.1498526,140.0997211,140843800
28-01-21,133.9068909,138.6931263,133.5259469,136.2804762,142621100
29-01-21,128.8960266,133.5650386,127.1866599,132.6761643,177523800
01-02-21,131.0254517,132.2366659,127.8899769,130.6445075,106239800
02-02-21,131.8557129,133.1450565,131.4845312,132.5785215,83305400
03-02-21,130.8300323,132.6175431,130.5076929,132.6077658,89880900
04-02-21,134.1999664,134.2097289,131.4649761,133.1352785,84183100
05-02-21,133.7841949,134.4298374,132.9037843,134.3613683,75693800
08-02-21,133.9309235,133.9798385,131.9842193,133.070067,71297200
09-02-21,133.0505066,134.8798268,132.8939994,133.647234,76774200
10-02-21,132.4440308,134.0092221,131.4755669,133.5103097,73046600
11-02-21,132.1896515,133.4222292,130.8592437,132.942886,64280000
12-02-21,132.4244232,132.5809453,130.7809862,131.4266286,60145100
16-02-21,130.2918854,133.0505165,129.9005801,132.541842,80576300
17-02-21,127.9930267,129.3430039,126.6528416,128.3941091,97918500
18-02-21,126.8876038,127.171287,124.6376472,126.3886915,96856700
19-02-21,127.0441055,127.865839,125.9973958,127.4060647,87668800
22-02-21,123.2583313,126.897388,122.8670335,125.2245898,103916400
23-02-21,123.1213608,123.9528638,115.8139024,121.067057,158273000
24-02-21,122.6224594,122.827889,119.5703535,122.2213846,111039900
25-02-21,118.3573456,123.7083236,117.9171402,121.9670563,148199500
26-02-21,118.62146,122.1333402,118.5627604,119.9225143,164560400
01-03-21,125.0093842,125.1463373,120.1181805,121.0572907,116307900
02-03-21,122.3974686,125.9191333,122.2898615,125.6158811,102260900
03-03-21,119.404068,122.9746484,119.1888538,122.0942302,112966300
04-03-21,117.5160446,120.9105408,116.0389066,119.1007971,178155000
05-03-21,118.777977,119.2866663,115.011752,118.3475562,153766600
08-03-21,113.8280716,118.3671072,113.681334,118.2986306,154376600
09-03-21,118.4551544,119.404049,116.2052054,116.4399811,129525800
10-03-21,117.3693085,119.5116503,116.8508347,119.042099,111943300
11-03-21,119.3062363,120.5290372,118.6214708,119.8736177,103026500
12-03-21,118.3964691,118.5334222,116.5671638,117.7801802,88105100
15-03-21,121.2920609,121.3018453,117.7997419,118.7682055,92403800
16-03-21,122.8376923,124.451791,122.0061891,122.9648609,115227900
17-03-21,122.0453186,123.1213819,119.6779703,121.3507686,111932600
18-03-21,117.9073486,120.4996879,117.701919,120.2062128,121229700
19-03-21,117.379097,118.787766,117.0758448,117.2910589,185549500
22-03-21,120.7051239,121.1746827,117.6432331,117.7117096,111912300
23-03-21,119.8736115,121.5366176,119.4823137,120.6464225,95467100
24-03-21,117.4769058,120.2257669,117.4573443,120.1475058,88530500
25-03-21,117.9660416,119.0127663,116.4106424,116.9388933,98844700
26-03-21,118.5725479,118.8366771,116.3323759,117.7312604,94071200
29-03-21,118.7486343,119.9127431,118.1029994,119.002979,80819200
30-03-21,117.2910614,117.7801818,116.2736902,117.4964911,85671900
31-03-21,119.4921036,120.8322886,118.5138629,119.0029832,118323800
01-04-21,120.3235931,121.4779173,119.8246883,120.9692355,75089100
05-04-21,123.1605072,123.4148519,120.3920842,121.1746797,88651200
06-04-21,123.4637527,124.3637324,122.9159404,123.7474434,80171300
07-04-21,125.1169739,125.1365354,122.4170277,123.0920161,83466700
08-04-21,127.5234299,127.5527759,125.723471,126.1441072,88844600
09-04-21,130.1060028,130.1451259,126.6528146,126.9756358,106686700
12-04-21,128.3843079,129.9592759,127.7875805,129.6364547,91420000
13-04-21,131.5048676,131.7298736,129.0592662,129.5581784,91266500
14-04-21,129.1570892,132.0624646,128.795145,132.0037726,87222800
15-04-21,131.5733185,132.0624386,130.7320312,130.9081223,89347100
16-04-21,131.2407532,131.7396505,130.3798967,131.3777063,84922400
19-04-21,131.9059906,132.5222871,130.4386293,130.6049285,94264200
20-04-21,130.2136078,132.5809483,128.941892,132.0820509,94812300
21-04-21,130.5951233,130.8396834,128.4429969,129.4799296,68847100
22-04-21,129.0690613,131.2309645,128.550595,130.1451169,84566500
23-04-21,131.3972931,132.1798737,129.2842897,129.2842897,78657500
26-04-21,131.788559,132.1211571,130.6537964,131.896166,66905100
27-04-21,131.465744,132.4635535,131.1918379,132.0722484,66015800
28-04-21,130.6733704,132.0820391,130.1842501,131.3874818,107760100
29-04-21,130.5755463,134.0874412,129.5679597,133.5004909,151101000
30-04-21,128.5995331,130.6538297,128.2180198,128.9125624,109839500
03-05-21,129.6560059,131.1527277,128.9614634,129.1668855,75135100
04-05-21,125.0680618,128.6288646,123.9430836,128.3353894,137564700
05-05-21,125.312645,127.6115017,125.1854689,126.3887008,84000900
06-05-21,126.9169769,126.926754,124.3637602,125.1072253,78128300
07-05-21,127.5930634,128.6219486,126.877724,128.2202001,78973300
10-05-21,124.3005981,126.9365301,124.2614012,126.809153,88071200
11-05-21,123.3794937,123.7322516,120.3025938,121.0179257,126142800
12-05-21,120.3025818,122.1350015,119.793036,120.9199249,112172300
13-05-21,122.4583817,123.6146666,121.762652,122.0762204,105861300
14-05-21,124.8885574,125.3197169,123.3207151,123.7126775,81918000
17-05-21,123.7322464,124.3789854,122.6543555,124.2711956,74244600
18-05-21,122.3407974,124.4377877,122.2722046,124.0164294,63342900
19-05-21,122.184021,122.4093943,120.390798,120.6847717,92612000
20-05-21,124.751358,125.1531216,122.5857749,122.713167,76857100
21-05-21,122.9091415,125.4274901,122.6935618,125.2511074,79295400
24-05-21,124.545578,125.3686998,123.4088952,123.4774881,63092900
25-05-21,124.3495712,125.7410378,123.7812262,125.2510793,72009500
26-05-21,124.3005981,124.8297463,123.8792399,124.408388,56575900
27-05-21,122.7621536,125.0747236,122.5661762,123.8988438,94625600
28-05-21,122.1056137,123.2716997,122.046822,123.0463189,71311100
01-06-21,121.7822647,122.8307599,121.4491015,122.5661896,67637100
02-06-21,122.5465927,122.7229754,121.5568967,121.78227,59278900
03-06-21,121.0571213,122.3407908,120.6553578,122.1742092,76229200
04-06-21,123.3599014,123.6244792,121.3608998,121.5764795,75169300
07-06-21,123.3696976,123.7812547,122.3212024,123.6342679,71057600
08-06-21,124.1928101,125.8782506,123.6734631,124.0556243,74403800
09-06-21,124.5749664,125.1825085,123.9772255,124.6533604,56877900
10-06-21,123.5754929,125.6136917,123.4089112,124.4672002,71186400
11-06-21,124.7905502,124.8787453,123.5656724,123.9870307,53522400
14-06-21,127.8576508,127.9164425,124.5161877,125.2511145,96906500
15-06-21,127.0345612,127.9752741,126.7895855,127.3285349,62746300
16-06-21,127.5342636,128.2593966,125.8782415,127.7498433,91815000
17-06-21,129.1413422,129.8860776,127.0443514,127.1913458,96721700
18-06-21,127.8380203,128.8669055,127.6224407,128.0829958,108953300
21-06-21,129.6410828,129.7488726,126.6131881,127.6812781,79663300
22-06-21,131.287323,131.3853192,128.9747527,129.4745125,74783600
23-06-21,131.0129395,131.6204891,130.5523842,131.0815398,60214200
24-06-21,130.7287445,131.9340199,130.2583807,131.7478361,68711000
25-06-21,130.4348145,131.1991372,130.1408407,130.7777863,70783700
28-06-21,132.0711975,132.5317527,130.6699448,130.7287365,62111300
29-06-21,133.5900879,133.7468759,131.6498854,132.0908385,64556100
30-06-21,134.207428,134.648381,133.1393231,133.4332968,63261400
01-07-21,134.5111694,134.5699612,133.0315076,133.8546368,52485800
02-07-21,137.14711,137.1862995,134.9815197,135.128499,78852600
06-07-21,139.1657104,140.2729897,137.2549042,137.2549042,108181800
07-07-21,141.6644745,141.9780354,139.7928576,140.6551614,104911600
08-07-21,140.3611908,141.1647028,137.8428351,138.7345496,105575500
09-07-21,142.1936188,142.7227594,139.7830526,139.8810488,99890800
12-07-21,141.595871,143.3793002,141.1059199,143.2715103,76299700
13-07-21,142.7129669,144.4963962,140.7433687,141.1353237,100827100
14-07-21,146.15242,146.5639922,144.7119625,145.1235346,127050800
15-07-21,145.4958954,146.9853511,144.1338317,146.2406307,106820300
16-07-21,143.4478607,146.7501258,142.9481161,145.4762651,93251400
19-07-21,139.5870209,141.1744721,138.8226986,140.8608963,121434600
20-07-21,143.2127075,144.1436266,140.0868319,140.576783,96350000
21-07-21,142.4777985,143.193138,141.7232844,142.6051906,74993500
22-07-21,143.8496552,145.2215123,142.8795465,143.0069386,77338200
23-07-21,145.5742798,145.7310677,143.9672406,144.5845839,71447400
26-07-21,145.9956207,146.8187349,144.7315386,145.29009,72434100
27-07-21,143.8202515,146.2112152,142.6247696,146.1230127,104818600
28-07-21,142.0661926,144.0162031,139.6752293,141.8996111,118931200
29-07-21,142.7129669,143.6046816,141.6742729,141.7820627,56699500
30-07-21,142.9285431,143.3890983,141.2137141,141.4782919,70440600
02-08-21,142.5953827,143.9966358,142.3308049,143.418497,62880000
03-08-21,144.398407,145.0647334,142.2622121,142.8795554,64786600
04-08-21,143.9966431,144.8197574,143.3401103,144.310219,56368300
05-08-21,144.1044464,144.8687691,143.2323339,144.0260524,46397700
06-08-21,143.4174957,144.3694264,142.9170021,143.6235901,54126800
09-08-21,143.3684235,143.9670601,142.80905,143.4763748,48908700
10-08-21,142.8875427,144.958235,142.5931286,143.7118903,69023100
11-08-21,143.1426849,143.9866641,142.8188309,143.3291477,48493500
12-08-21,146.1162567,146.2732796,143.1230736,143.4665593,72282600
13-08-21,146.3223267,146.655989,145.5077875,146.1947437,59375000
16-08-21,148.3046875,148.3733906,143.7413212,145.7727501,103296000
17-08-21,147.3920135,148.8542458,146.3125002,147.4312618,92229700
18-08-21,143.6333771,147.9121528,143.4272827,147.0092938,86326000
19-08-21,143.9670105,145.2427948,141.807999,142.328124,86960300
20-08-21,145.4292755,145.7334979,144.0455397,144.6932477,60549600
