Date,Close,High,Low,Open,Volume,sma_20,ema_20,rsi_14,bollinger_upper,bollinger_lower
2020-03-18,59.8616333,60.66975488,57.54404792,58.18714955,300233600,77.67493991799999,79.19349584598663,48.10389390409091,116.11567726730058,39.234202568699395
2020-03-19,59.40296555,61.3589577,58.87635256,60.03635789,271857200,76.7585830685,77.30868343684504,47.986645769461376,116.0579648091238,37.459201327876194
2020-03-20,55.63175201,61.11387138,55.33082863,59.98541147,401693200,75.74163703849999,75.2442137771455,45.19287412447322,116.16345313302392,35.319820943976055
2020-03-23,54.44988632,55.45215178,51.5959826,55.35022705,336752800,74.8460294715,73.26380163836974,43.9937393011419,116.3620630925657,33.3299958504343
2020-03-24,59.91260147,60.1091709,56.85969876,57.35961698,287531200,74.346110534,71.99225876519166,46.966414137822184,116.35028114923585,32.341939918764155
2020-03-25,59.58255005,62.67185273,59.28648137,60.8517602,303602000,73.774237823,70.81038174469722,50.31472291025192,116.27754574487786,31.27092990112216
2020-03-26,62.71796799,62.77620858,59.78640491,59.82523445,252087200,73.591257667,70.0396756728213,44.18870223374082,116.25983087922046,30.92268445477952
2020-03-27,60.12129593,62.09427365,59.95384683,61.33711637,204216800,73.2803859705,69.09506807826689,30.335873326986572,116.26090003813836,30.299871902861653
2020-03-30,61.83703232,62.00933603,60.5241381,60.84933076,167976400,72.771780967,68.40382657747958,23.723282233276763,116.05530761659742,29.48825431740258
2020-03-31,61.71084595,63.70081316,61.15511262,62.02875857,197002000,72.120924949,67.76639985105295,26.193177980413367,115.67125355385426,28.57059634414574
2020-04-02,77.19499969,77.38626427,75.93121426,76.33794794,136616400,72.4700799935,68.66436174047648,28.480643239167563,116.06791068867378,28.872249298326203
2020-04-03,73.46862793,73.62879694,71.13648662,71.9397534,219178400,73.214254188,69.12191090138347,55.921851616278616,116.31948953545471,30.10901884054529
2020-04-05,71.14377594,71.27239551,69.48385248,70.17548911,133568000,72.81577396349999,69.3144694764898,63.92378201200889,115.8386631057069,29.792884821293093
2020-04-06,78.43206787,79.23507377,78.05732832,78.93577522,87560400,71.435695077,70.18281218063363,67.37956827207216,111.65123569634241,31.2201544576576
2020-04-08,106.7417603,107.8367721,105.4983096,106.2234534,173071600,70.87928600699999,73.66461676343043,80.87798771464519,108.62166277851708,33.1369092354829
2020-04-09,117.9479446,120.6197131,108.1287005,117.0801073,332607200,71.392188072,77.88207655738944,83.77877983694725,111.44869809264598,31.33567805135401
2020-04-11,112.0876007,112.7116633,109.5523454,111.2977731,138235500,70.992294502,81.13974552335236,81.80663694644126,109.11500876610461,32.86958023789538
2020-04-12,119.4114914,120.0073285,118.6984379,119.7533633,78260400,73.589995003,84.7846737020807,84.2297511076088,117.36053098369946,29.819459022300535
2020-04-13,66.31204987,66.4212584,64.51136807,65.11321478,131022800,73.96663303400001,83.02537619426349,52.24499061160334,117.32829085215278,30.60497521584724
2020-04-14,69.66100311,69.95222087,67.47689214,67.95011915,194994800,74.381492615,81.75257875766697,53.46228684485065,117.39280977992101,31.370175450078982
2020-04-15,69.02519989,69.4862886,68.10302247,68.53256172,131154400,74.8396709445,80.54044743693677,52.2046078221351,117.39252026424609,32.28682162475392
2020-04-16,69.57365417,69.94010189,68.52042804,69.7411033,157125200,75.34820537549999,79.49599093532375,53.351939172520744,117.36400589643259,33.33240485456739
2020-04-17,68.6296463,69.63677049,67.18813186,69.08831335,215250000,75.99810009000001,78.46110097005482,52.42201289181887,117.12245280263731,34.873747377362704
2020-04-20,67.20511627,68.35784191,67.1857052,67.45265367,130015200,76.63586158749999,77.38910242719246,51.94109572476287,116.73603900379197,36.53568417120801
2020-04-21,65.1277771,67.2827683,64.41430008,67.04736932,180991600,76.89662036899999,76.22135715793603,45.29058841705694,116.60482915484764,37.18841158315234
2020-04-22,67.00367737,67.44049663,66.05723069,66.39940159,116862400,77.267676735,75.34348289241831,47.4399821430289,116.42959001897484,38.10576345102516
2020-04-23,66.7440033,68.37480643,66.70517377,66.94785276,124814400,77.46897850050001,74.52448483599751,48.22879072717693,116.35641830005417,38.581538700945856
2020-04-24,68.67089081,68.68060004,67.22209659,67.27063536,126161200,77.8964582445,73.96699969066442,45.89318137705881,116.16398221124606,39.628934277753935
2020-04-27,68.71942902,69.05189813,67.93800219,68.3869525,117087600,78.24057807950001,73.46723105536306,29.01172831647554,116.02071889514426,40.46043726385576
2020-04-28,67.60552216,69.36494516,67.51331034,69.18293588,112004800,78.53531189,72.90897306532848,18.72662489664694,115.8617395251048,41.20888425489521
2020-04-29,69.82604218,70.2968401,68.89415556,69.09800506,137280800,78.1668640145,72.61536060005909,22.503095284505008,115.69393582965132,40.63979219934869
2020-04-30,71.29909515,71.47625351,69.9764989,70.36720858,183064000,78.05838737549999,72.49000198576776,16.11660353143678,115.65511959237186,40.46165515862812
2020-05-02,77.82445526,78.62582016,77.21919432,78.32560571,118826800,78.39242134150001,72.99804515474226,73.56884782638282,115.84893394425308,40.93590873874695
2020-05-03,71.08554077,72.69449643,70.71909309,71.71650029,187572800,78.0250949865,72.8159018800049,52.56093075390785,115.62379165072056,40.42639832227943
2020-05-05,72.21157074,73.04638719,71.45926427,71.60487317,147751200,76.2985855085,72.75834653333777,55.62901072295121,111.43569426057795,41.161476756422054
2020-05-06,80.66586304,80.72669702,78.65347751,78.68267664,137250400,74.4344814305,73.51144334349608,65.3169419309252,103.73989416727335,45.12906869372665
2020-05-08,107.1286392,107.4498444,105.9946929,106.4619012,121776800,74.1865333555,76.71308104411551,81.18452420185159,102.2062830482881,46.1667836627119
2020-05-10,113.5990067,113.745273,110.7224683,111.0735044,106243800,73.8959091205,80.22602634467594,84.73971636450848,99.99536363024879,47.7964546107512
2020-05-11,116.0660095,116.6413217,113.9598,115.012901,126387100,76.383607102,83.63935807375442,87.92122380575611,108.28028855633958,44.486925647660414
2020-05-13,74.86229706,76.88198972,73.78188494,75.95730874,200622400,76.6436717995,82.80344750101591,53.68980339976206,108.39404742569435,44.89329617330564
2020-05-14,75.32223511,75.38306911,73.37311117,74.0982552,158929200,76.9585235605,82.09095108282392,54.020117787975884,108.51509805934836,45.401949061651635
2020-05-15,74.87689972,74.92313414,73.05188018,73.08595077,166348400,77.22368583800001,81.40389857207879,52.949350735570874,108.60763501491763,45.83973666108238
2020-05-18,76.64108276,77.01582218,75.51200791,76.20551679,135178400,77.624257661,80.95029706616653,53.704290245946176,108.7497963991659,46.4987189228341
2020-05-19,76.19821167,77.50735265,76.16657681,76.65811269,101729600,78.07391243100001,80.49771750462686,54.04345280833155,108.82324645842824,47.32457840357178
2020-05-20,77.68014526,77.75070735,77.02069943,77.05963408,111504800,78.70153083900001,80.22937729085287,53.721767413270804,108.84470451022369,48.558357167776336
2020-05-21,77.1009903,78.08406952,76.86251841,77.54142773,102688800,79.2063964855,79.9314356726764,52.772792650900065,108.85886077623712,49.553932194762865
2020-05-22,77.59740448,77.68013781,76.73599314,76.83819008,81803200,79.7490665445,79.70914698765961,49.884854426527454,108.83302424392384,50.66510884507615
2020-05-26,77.07180023,78.89924822,77.01583029,78.71918199,125522000,80.1691120155,79.45797110597775,53.24003267027229,108.81881796348691,51.5194060675131
2020-05-27,77.40762329,77.5536264,76.18607906,76.92825843,112945200,80.603521729,79.26269988540844,52.83660120613896,108.78183808490522,52.42520537309477
2020-05-28,77.44167328,78.70458757,76.80413422,77.08153337,133560800,81.095329285,79.08926878013145,48.061667625345265,108.65500610107146,53.53565246892855
2020-05-29,77.36624146,78.14734787,77.00853727,77.68501099,153532400,81.47233924899999,78.92517094011893,23.792318907858032,108.58559690480371,54.359081593196265
2020-06-01,72.58291626,72.62165386,70.87608272,71.12787344,118387200,81.5365303045,78.32114668486952,12.776790701201648,108.5542868599285,54.518773749071514
2020-06-02,78.73479462,78.73721803,77.53638189,78.09564264,105425600,81.58204727249999,78.36054172631052,18.24478247341176,108.57652951548391,54.58756502951607
2020-06-03,70.14154053,70.57593819,68.24864649,68.43550674,226176800,81.53484726050002,77.57777970761428,40.980318354108356,108.60978742717418,54.45990709382585
2020-06-04,63.695961,63.85127172,60.5192936,60.88816303,201820400,81.1090667735,76.25570173546055,31.9214235955167,109.0551631071011,53.16297043989891
2020-06-05,72.95658875,73.58997738,72.52947134,72.91533006,142333600,80.723603059,75.94150049875002,47.65645004379118,108.907100467135,52.540105650865
2020-06-07,90.97116089,91.44079756,90.00268098,90.03431585,118655600,79.9157291435,77.37289672648811,62.52179998320151,105.73984497126818,54.09161331573182
2020-06-08,110.8662872,111.3626946,106.8707151,107.4620197,202428800,79.7790931685,80.56274343825115,72.60781315532408,104.87136088555499,54.686825451444996
2020-06-10,110.3421631,113.2284541,109.4548198,112.818907,161498200,79.4929008485,83.39887864413198,71.56906334221897,102.91770482805912,56.068096868940884
2020-06-11,115.9341507,116.4323037,113.433586,115.572739,114457900,81.5464935305,86.49747598278609,74.05191345439984,109.9370189636376,53.15596809736241
2020-06-15,83.46179199,84.11636627,80.92866396,81.0917023,138808800,81.9534713745,86.20836322156836,52.601682676449805,110.20131635704286,53.705626391957146
2020-06-16,85.67371368,85.94625617,83.88276475,85.52284659,165428800,82.4933120725,86.15744421760948,53.75990423629495,110.58396352770811,54.40266061729189
2020-06-17,85.55448914,86.48159855,85.43282116,86.42076456,114406400,82.93898239149999,86.10001992450381,53.56775809343959,110.92131553053306,54.95664925246692
2020-06-18,85.58855438,86.0070925,84.97777879,85.5106851,96820400,83.40849952699999,86.05130892026536,53.567764295332616,111.2292619840497,55.58773706995028
2020-06-19,85.09941864,86.76383506,83.98737196,86.29663436,264476000,83.779463196,85.96065270309722,53.37436400499284,111.47619793229063,56.08272845970936
2020-06-22,87.32597351,87.46954083,85.44741963,85.49365406,135445200,84.2907123565,86.09068325613558,56.57993537729124,111.84550568333418,56.73591902966581
2020-06-23,89.18993378,90.6134507,88.15332016,88.57429406,212155600,84.8703388215,86.38584997269409,54.85191075017916,112.31981079820616,57.42086684479384
2020-06-24,87.61555481,89.73988065,87.24081531,88.81763518,192623200,85.39752655049999,86.50296471910417,58.67423883328028,112.62042577224895,58.17462732875102
2020-06-25,88.77869415,88.8176288,87.00964433,87.7712871,137522400,85.9660800935,86.71970085537997,63.14041479132311,112.9603809628813,58.97177922411869
2020-06-26,86.05090332,88.8955015,85.90246451,88.67406487,205256800,86.3965415955,86.65600585201045,57.36394050234906,113.09140240049335,59.70168079050664
2020-06-29,88.03408813,88.12899273,85.47906041,85.95843258,130646000,86.929933929,86.78725178324756,47.98490974286894,113.28926927373556,60.570598584264445
2020-06-30,88.76895905,89.05610113,87.60094936,87.62041297,140223200,87.7392360685,86.97598580865255,29.431602160089852,113.22324491395838,62.25522722304162
2020-07-01,72.24156189,72.84923913,72.02124592,72.59260897,108872000,87.41457443200001,85.57270734020946,22.67597731831465,113.5389921008454,61.290156763154606
2020-07-02,77.66457367,78.48240086,77.17193551,78.23244174,117684000,87.790726089,84.81955175257046,22.48811673971676,113.07096470523487,62.51048747276513
2020-07-04,62.95820999,65.935886,62.8538598,65.71746898,202887200,87.75383853849999,82.73751920375423,30.203164948006318,113.18381936772796,62.32385770927202
2020-07-05,73.71133423,74.05837091,73.28179496,73.58514379,115215200,87.7915758125,81.87788253958716,40.08525402223649,113.13117863223772,62.45197299276228
2020-07-07,90.68886566,92.1318459,90.57693322,91.35073967,112424400,87.777461051,82.71702378915029,53.326040787131376,113.10992007187428,62.44500203012572
2020-07-08,108.3456573,110.8443478,107.5460767,110.3860502,198045600,87.65142955600001,85.15784602827883,62.00177536913498,112.52108197967874,62.78177713232129
2020-07-10,112.2143631,112.6726607,111.2880148,111.7658186,96849000,87.745039556,87.73465717796657,63.807835103527424,112.98563432059322,62.50444479140677
2020-07-12,120.8766479,121.6776081,119.4114765,119.4700809,86712000,87.99216441600001,90.89103724673166,66.03415276409731,114.46169917729543,61.52262965470459
2020-07-13,92.93242645,97.29057388,92.71828964,94.67227688,191649200,88.465696139,91.08545526609055,51.431680407839714,114.93283387051369,61.998558407486314
2020-07-14,94.47031403,94.66254407,91.37508059,92.31191801,170989200,88.9055261565,91.40782276741525,52.623001850350164,115.46949389536533,62.341558417634666
2020-07-15,95.12003326,96.60194849,93.91795293,96.35131273,153198000,89.3838033625,91.7613666238519,52.43611161325668,116.03802780258864,62.72957892241136
2020-07-16,93.9495697,94.80854525,93.34852965,93.98850434,110577600,89.80185412850001,91.96976691681839,53.07112722162852,116.4677142691283,63.13599398787173
2020-07-17,93.75976563,94.55790717,93.2852576,94.40217604,92186800,90.234871478,92.14024298474045,52.257720498224366,116.86044503493048,63.60929792106953
2020-07-20,95.73566437,95.87436765,93.50184205,93.84738238,90318000,90.655356021,92.48266406905088,52.72045100374306,117.35302567843443,63.95768636356557
2020-07-21,94.41435242,96.60437606,94.16371668,96.5289425,103433200,90.91657695299999,92.6666343881889,59.82513136626721,117.65607778871446,64.17707611728552
2020-07-22,94.67958069,95.36335409,94.02744215,94.11503952,89001600,91.269778247,92.85834355978994,57.900776315370834,118.01230391339494,64.52725258060507
2020-07-23,90.3700943,94.4897696,89.55735323,94.41190033,197004400,91.3493482545,92.62136743980994,64.08881135895916,118.07012679988163,64.62856970911837
2020-07-24,90.14624786,90.49178823,86.76874317,88.56213563,185438800,91.55411548149999,92.38564176554233,59.472225326062926,118.16648050755136,64.94175045544863
2020-07-27,92.28272247,92.37519132,90.98818087,91.21204579,121214000,91.7665471985,92.37583992787164,51.10819755390141,118.32838408500314,65.20471031199688
2020-07-28,90.76675415,92.02966845,90.76188268,91.85203052,103625600,91.8664369535,92.22259366331244,34.240189157673754,118.39581527223588,65.33705863476412
2020-07-29,92.5065918,92.69152949,91.21447855,91.25097746,90329200,92.87968844899999,92.24964110490173,31.63042746592373,117.74915015568065,68.01022674231932
2020-07-30,93.62594604,93.73057873,91.26802001,91.67682264,158130000,93.6777570675,92.38071776538727,20.44360526450366,117.49348388718812,69.86203024781187
2020-07-31,103.4275131,103.5783802,98.13738458,100.1424778,374336800,95.701222223,93.43279351154086,68.77015357508414,114.97010061659317,76.43234382940683
2020-08-01,73.40362549,73.70625595,71.94373641,71.94373641,132079200,95.685836786,91.52525369996555,31.338035522457588,115.0289920611219,76.3426815108781
2020-08-04,64.56959534,64.88507504,63.39503001,63.76147022,168895200,94.37987326999999,88.95804814187359,26.36408720083385,118.16128491052841,70.59846162947157
2020-08-05,75.46578217,75.51931637,74.04470106,74.37320609,133838400,92.7358795135,87.67307043026658,37.570227978544594,116.99341972947369,68.4783392975263
2020-08-06,81.14281464,81.17688524,79.64873557,80.36170821,95654400,91.1823020905,87.05114130738404,42.098613795346864,114.13190360733424,68.23270057366577
2020-08-07,92.80104065,92.83267551,91.58192502,91.66952984,117092000,89.778521728,87.59875076858556,48.36095632248086,108.03519550015685,71.52184795584316
2020-08-09,110.010643,116.0270006,109.8741298,111.1125019,231366600,90.6324325555,89.73321669538693,57.397866809541945,110.98724574008577,70.27761937091424
2020-08-10,112.1070862,113.5014775,111.736544,113.3552112,83477200,91.51427116400001,91.86406141011199,58.12532157141767,113.98713724623204,69.04140508176798
2020-08-12,121.4920273,122.0781019,120.2319788,121.4822648,82225500,92.832870866,94.68577244724418,63.85445778797175,118.98940919094875,66.67633254105124
2020-08-13,112.1461105,113.1529012,111.090562,111.5805515,210082000,93.742697906,96.34866178560186,59.05795411074116,121.29162038165789,66.19377543034211
2020-08-14,112.0461655,112.1363609,110.230041,111.9705959,165565200,94.6570178995,97.84366213935407,58.27594497684809,123.39641641755759,65.91761938144242
2020-08-17,111.7536163,113.1967656,111.124681,113.1723866,119561600,95.457915496,99.16841967846321,58.879229755122935,125.19917989612716,65.71665109587283
2020-08-18,112.684845,113.1114507,111.1685662,111.5049764,105633600,96.371440125,100.45569828051433,58.59593449357193,127.08425545071053,65.65862479928948
2020-08-19,112.8262329,114.2450033,112.7311647,113.0943865,145538000,97.2787727355,101.63384443475107,58.24804585977086,128.8415710820113,65.71597438898867
2020-08-20,115.3298264,115.4444008,112.8506341,112.8677001,126907200,98.52675934049999,102.93822366953668,55.4550238249012,130.90270859070205,66.15081009029792
2020-08-21,121.2730179,121.7581271,116.2805103,116.292696,338054800,100.0830978425,104.68439454862843,78.15373804769357,133.73041866153346,66.43577702346653
2020-08-24,122.7234955,125.5781026,120.8513076,125.4927725,345937600,101.60513649399999,106.40240416304478,87.45546772071918,136.49770894724855,66.71256404075143
2020-08-25,121.7166748,122.0628381,119.9883135,121.5923548,211495600,103.1526325265,107.86090612846908,84.13785561770959,138.7592366469707,67.54602840602932
2020-08-26,123.3719406,123.8302383,121.9677959,123.0379705,163022400,104.6958999665,109.33814750671011,83.13669028955589,141.0278272588971,68.36397267410288
2020-08-27,121.8970947,124.3104626,120.7489106,123.9764925,155552400,106.1094573995,110.53423771559486,77.17418216344856,142.82577184790523,69.39314295109477
2020-08-28,121.6996155,123.2938963,121.4753395,122.8746036,187630000,107.02306251949999,111.59760702839534,66.00173166276704,144.36242657906212,69.68369845993784
2020-08-31,125.8267365,127.7379366,122.8624428,124.4031006,225702700,109.64421807,112.95276221616722,67.79241903229499,144.31101090317122,74.97742523682876
2020-09-01,74.9628067,75.15648732,74.13239016,74.38417348,170108400,110.16387863799999,109.33467121462748,20.9315013425973,142.19729452500022,78.13046275099975
2020-09-03,64.5938797,67.48660955,63.82458393,64.0065932,286744800,109.62028351450002,105.07364345132963,20.667326724279192,144.3854225118257,74.85514451717431
2020-09-04,65.03553009,65.54030646,64.23712167,65.20783748,161834800,108.81491928700002,101.26048979786967,21.123144909638853,146.94152968967546,70.68830888432457
2020-09-06,83.70513916,84.09934225,80.78997895,80.82161381,147712400,108.3601242125,99.58855164188208,35.94421012578702,147.49471646624477,69.22553195875524
2020-09-07,93.20009613,93.75003028,92.14888314,93.69649608,125642800,107.519596869,98.98012730741712,41.0075306356868,147.2229044112093,67.81628932679071
2020-09-09,114.3985825,116.1732618,112.3898815,114.3400789,176940500,107.634171684,100.44855161147264,50.60757105655345,147.40638581103855,67.86195755696144
2020-09-10,114.0572968,114.0865485,112.0583414,112.4093776,100506900,107.262435159,101.74462258180857,49.499925676340396,146.6261653036924,67.89870501430762
2020-09-11,113.6191864,119.1575339,113.3554588,117.702132,154515300,107.336088954,102.87553342163632,46.85619957279207,146.74378242051966,67.92839548748036
2020-09-12,118.9523849,123.0255598,118.190497,121.6385326,115089200,107.68139992399999,104.40666213386143,48.49890137770206,147.38280825851606,67.97999158948392
2020-09-14,112.4873962,113.0432022,109.9911457,111.8633336,140150100,107.718088919,105.17625585444607,46.479251993495,147.43669491332435,67.99948292467565
2020-09-15,112.6628952,115.8709705,110.7809546,115.3834212,184642000,107.71699142899999,105.8892691254512,45.86810782935807,147.43502078125837,67.9989620767416
2020-09-16,109.3378296,113.1114648,109.2500743,112.3606419,154679000,107.542571264,106.21770345636061,45.22244533668267,147.19671589191736,67.88842663608264
2020-09-17,107.5923996,109.406084,106.0029912,106.9878431,178011000,107.155699924,106.34862689861198,44.696067134377884,146.64056947371787,67.67083037428213
2020-09-18,104.1795425,108.1189422,103.4482185,107.650899,287104900,106.30102615400001,106.1420474320775,41.817290289953945,145.23541194955433,67.3666403584457
2020-09-21,107.3388748,107.4461363,100.5326821,101.9368267,195713800,105.53179511900001,106.25603099092727,69.14171627693915,143.70041184931944,67.3631783886806
2020-09-22,109.0257874,110.049644,106.4417817,109.8741259,183055400,104.897250749,106.51981731560086,79.27489796007947,142.34816011994178,67.44634137805821
2020-09-23,104.4525909,109.3183321,104.1113004,108.8405357,150718700,103.951283264,106.32293860935316,74.62983533783199,140.37914096142129,67.52342556657871
2020-09-24,105.5251846,107.5046338,102.3853656,102.5511306,167743300,103.13268775899999,106.24696203703381,67.47787294358852,138.58530973408654,67.68006578391345
2020-09-25,109.4840851,109.6401045,104.9888793,105.7299564,149981400,102.52191123899999,106.55525947160203,64.31286249110013,137.0361902264474,68.0076322515526
2020-09-28,112.0973282,112.4483643,109.9716131,112.1460861,137672400,101.835440824,107.08307554097325,46.99579970437915,134.91434904606734,68.75653260193266
2020-09-29,111.2490082,112.4386298,110.7419601,111.6975601,99382200,103.649750899,107.47983103230914,46.38178459050134,134.42280701715902,72.87669478084098
2020-09-30,112.9261856,114.3400833,110.7907244,110.9564894,142675200,106.06636619400001,107.99853146732731,49.13475949275738,130.95369226259825,81.17904012540176
2020-10-01,75.13225555,75.69878635,74.62868165,75.19762847,140644800,106.571202467,104.86840995139137,19.782324826607734,128.14283462447972,84.9995703095203
2020-10-02,78.03343201,78.03343201,76.16480809,76.2448889,109348800,106.2876171095,102.31269776649695,25.01294750790167,129.23048353712653,83.34475068187348
2020-10-03,69.24602509,69.51297347,65.37044115,67.25606173,285290000,105.0899135575,99.16349084492582,22.009176351805905,132.89520755392542,77.28461956107458
